GENE_ID	CONTIG_ID	TYPE	LENGTH	START	END	STRAND	START_CODON	STOP_CODON	GC%	OG	ANNOTATION
1349417.PRJEB4206.CTHBC1_2496	1349417.PRJEB4206.CBQO010000108	CDS	1149	42340	43488	+	Yes	Yes	45.6048738033	-	annotation product=exopolysaccharide biosynthesis protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37086.1 GI=551233225 
1349417.PRJEB4206.CTHBC1_2497	1349417.PRJEB4206.CBQO010000108	CDS	351	43586	43936	-	Yes	Yes	39.886039886	-	annotation product=ABC transporter, ATP-binding protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37087.1 GI=551233226 
1349417.PRJEB4206.CTHBC1_2498	1349417.PRJEB4206.CBQO010000108	CDS	441	44835	45275	+	Yes	Yes	42.6303854875	-	annotation product=3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ gene=fabZ tax_id_proj_id=1349417.PRJEB4206 EC_number=4.2.1.59 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37088.1 GI=551233227 
1349417.PRJEB4206.CTHBC1_2499	1349417.PRJEB4206.CBQO010000108	CDS	1410	45378	46787	-	Yes	Yes	42.3404255319	-	annotation product=UDP-N-acetylmuramate-L-alanine ligase gene=murC tax_id_proj_id=1349417.PRJEB4206 EC_number=6.3.2.8 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37089.1 GI=551233228 
1349417.PRJEB4206.CTHBC1_2500	1349417.PRJEB4206.CBQO010000108	CDS	819	47185	48003	+	Yes	Yes	42.2466422466	-	annotation product=Pur operon repressor gene=purR tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37090.1 GI=551233229 
1349417.PRJEB4206.CTHBC1_2501	1349417.PRJEB4206.CBQO010000108	CDS	285	48201	48485	+	Yes	Yes	39.649122807	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37091.1 GI=551233230 
1349417.PRJEB4206.CTHBC1_2502	1349417.PRJEB4206.CBQO010000108	CDS	1386	48964	50349	+	Yes	Yes	41.2698412698	-	annotation product=Bifunctional protein GlmU gene=glmU tax_id_proj_id=1349417.PRJEB4206 EC_number=2.7.7.23 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37092.1 GI=551233231 
1349417.PRJEB4206.CTHBC1_2503	1349417.PRJEB4206.CBQO010000108	CDS	963	50408	51370	+	Yes	Yes	42.8868120457	-	annotation product=Ribose-phosphate pyrophosphokinase gene=prs tax_id_proj_id=1349417.PRJEB4206 EC_number=2.7.6.1 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37093.1 GI=551233232 
1349417.PRJEB4206.CTHBC1_2504	1349417.PRJEB4206.CBQO010000108	CDS	570	51634	52203	+	Yes	Yes	42.6315789474	-	annotation product=Peptidyl-tRNA hydrolase gene=pth tax_id_proj_id=1349417.PRJEB4206 EC_number=3.1.1.29 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37094.1 GI=551233233 
1349417.PRJEB4206.CTHBC1_2505	1349417.PRJEB4206.CBQO010000108	CDS	3537	52231	55767	+	Yes	Yes	42.0412779191	-	annotation product=Transcription-repair-coupling factor gene=mfd tax_id_proj_id=1349417.PRJEB4206 EC_number=3.6.4.- note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37095.1 GI=551233234 
1349417.PRJEB4206.CTHBC1_2506	1349417.PRJEB4206.CBQO010000108	CDS	1095	55935	57029	+	Yes	Yes	38.2648401826	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37096.1 GI=551233235 
1349417.PRJEB4206.CTHBC1_2507	1349417.PRJEB4206.CBQO010000108	CDS	99	57289	57387	+	Yes	Yes	34.3434343434	-	annotation tax_id_proj_id=1349417.PRJEB4206 project_id=PRJEB4206 cog=- GI=551233236 protein_id=CDG37097.1 
1349417.PRJEB4206.CTHBC1_2566	1349417.PRJEB4206.CBQO010000109	CDS	969	5425	6393	+	Yes	Yes	43.8596491228	-	annotation product=putative tRNA-dihydrouridine synthase 1 gene=dus1 tax_id_proj_id=1349417.PRJEB4206 EC_number=1.-.-.- note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37150.1 GI=551233124 
1349417.PRJEB4206.CTHBC1_2567	1349417.PRJEB4206.CBQO010000109	CDS	1104	6535	7638	+	Yes	Yes	37.5905797101	-	annotation product=type IV pilus assembly protein PilM tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37151.1 GI=551233125 
1349417.PRJEB4206.CTHBC1_2568	1349417.PRJEB4206.CBQO010000109	CDS	504	7749	8252	+	Yes	Yes	46.0317460317	-	annotation product=thioesterase superfamily protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37152.1 GI=551233126 
1349417.PRJEB4206.CTHBC1_2569	1349417.PRJEB4206.CBQO010000109	CDS	1554	8389	9942	+	Yes	Yes	40.990990991	-	annotation product=polysaccharide biosynthesis protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37153.1 GI=551233127 
1349417.PRJEB4206.CTHBC1_2570	1349417.PRJEB4206.CBQO010000109	CDS	171	10477	10647	+	Yes	Yes	30.9941520468	-	annotation tax_id_proj_id=1349417.PRJEB4206 project_id=PRJEB4206 cog=- GI=551233128 protein_id=CDG37154.1 
1349417.PRJEB4206.CTHBC1_2571	1349417.PRJEB4206.CBQO010000109	CDS	1497	10747	12243	-	Yes	Yes	41.7501670007	-	annotation product=GntR family transcriptional regulator tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37155.1 GI=551233129 
1349417.PRJEB4206.CTHBC1_2572	1349417.PRJEB4206.CBQO010000109	CDS	906	12525	13430	+	Yes	Yes	38.6313465784	-	annotation product=UbiA prenyltransferase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37156.1 GI=551233130 
1349417.PRJEB4206.CTHBC1_2573	1349417.PRJEB4206.CBQO010000109	CDS	537	13444	13980	+	Yes	Yes	43.7616387337	-	annotation product=galactoside O-acetyltransferase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37157.1 GI=551233131 
1349417.PRJEB4206.CTHBC1_2574	1349417.PRJEB4206.CBQO010000109	CDS	1104	14029	15132	+	Yes	Yes	39.2210144928	-	annotation product=group 1 glycosyl transferase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37158.1 GI=551233132 
1349417.PRJEB4206.CTHBC1_2575	1349417.PRJEB4206.CBQO010000109	CDS	498	15180	15677	+	Yes	Yes	38.5542168675	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37159.1 GI=551233133 
1349417.PRJEB4206.CTHBC1_2576	1349417.PRJEB4206.CBQO010000109	CDS	1599	15684	17282	+	Yes	Yes	39.4621638524	-	annotation product=O-antigen polymerase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37160.1 GI=551233134 
1349417.PRJEB4206.CTHBC1_2577	1349417.PRJEB4206.CBQO010000109	CDS	633	17397	18029	+	Yes	Yes	37.2827804107	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37161.1 GI=551233135 
1349417.PRJEB4206.CTHBC1_2578	1349417.PRJEB4206.CBQO010000109	CDS	1548	18071	19618	+	Yes	Yes	45.4780361757	-	annotation product=Bifunctional NAD(P)H-hydrate repair enzyme Nnr gene=nnr tax_id_proj_id=1349417.PRJEB4206 EC_number=4.2.1.136 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37162.1 GI=551233136 
1349417.PRJEB4206.CTHBC1_2579	1349417.PRJEB4206.CBQO010000109	CDS	1176	19679	20854	+	Yes	Yes	43.1972789116	-	annotation product=Alanine racemase gene=alr tax_id_proj_id=1349417.PRJEB4206 EC_number=5.1.1.1 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37163.1 GI=551233137 
1349417.PRJEB4206.CTHBC1_2580	1349417.PRJEB4206.CBQO010000109	CDS	288	21366	21653	+	Yes	Yes	33.6805555556	-	annotation product=putative transcriptional regulator, CopG family tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37164.1 GI=551233138 
1349417.PRJEB4206.CTHBC1_2581	1349417.PRJEB4206.CBQO010000109	CDS	351	21643	21993	+	Yes	Yes	40.7407407407	-	annotation product=transcriptional modulator of MazE/toxin, MazF tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG37165.1 GI=551233139 
203119.PRJNA314.Cthe_0066	203119.PRJNA314.CP000568	CDS	477	97963	98439	+	Yes	Yes	35.8490566038	-	annotation tax_id_proj_id=203119.PRJNA314 note=KEGG: cbb:CLD_3291 hypothetical protein cog=- project_id=PRJNA314 protein_id=ABN51307.1 GI=125712815 
203119.PRJNA314.Cthe_0067	203119.PRJNA314.CP000568	CDS	726	98497	99222	+	Yes	Yes	48.8980716253	-	annotation product=Silent information regulator protein Sir2 tax_id_proj_id=203119.PRJNA314 note=PFAM: Silent information regulator protein Sir2; KEGG: ckr:CKR_3362 hypothetical protein cog=- project_id=PRJNA314 protein_id=ABN51308.1 GI=125712816 
203119.PRJNA314.Cthe_0068	203119.PRJNA314.CP000568	CDS	612	99294	99905	-	Yes	Yes	43.137254902	-	annotation product=Peptidylprolyl isomerase tax_id_proj_id=203119.PRJNA314 EC_number=5.2.1.8 note=KEGG: cce:Ccel_3079 peptidyl-prolyl cis-trans isomerase cyclophilin type; PFAM: peptidyl-prolyl cis-trans isomerase cyclophilin type cog=- project_id=PRJNA314 protein_id=ABN51309.1 GI=125712817 
203119.PRJNA314.Cthe_0069	203119.PRJNA314.CP000568	CDS	1023	100096	101118	+	Yes	Yes	40.9579667644	-	annotation product=aspartate/ammonia ligase tax_id_proj_id=203119.PRJNA314 EC_number=6.3.1.1 note=TIGRFAM: aspartate/ammonia ligase; KEGG: cce:Ccel_2575 aspartate/ammonia ligase; PFAM: aspartate--ammonia ligase cog=- project_id=PRJNA314 protein_id=ABN51310.1 GI=125712818 
203119.PRJNA314.Cthe_0070	203119.PRJNA314.CP000568	CDS	1395	101255	102649	+	Yes	Yes	42.1505376344	-	annotation product=asparaginyl-tRNA synthetase tax_id_proj_id=203119.PRJNA314 note=KEGG: cce:Ccel_2574 asparaginyl-tRNA synthetase; TIGRFAM: asparaginyl-tRNA synthetase; PFAM: tRNA synthetase class II (D K and N); nucleic acid binding OB-fold tRNA/helicase-type cog=- project_id=PRJNA314 protein_id=ABN51311.1 GI=125712819 
203119.PRJNA314.Cthe_0071	203119.PRJNA314.CP000568	CDS	2817	102851	105667	-	Yes	Yes	45.7578984736	-	annotation product=Cellulose 1,4-beta-cellobiosidase tax_id_proj_id=203119.PRJNA314 EC_number=3.2.1.91 note=KEGG: cpy:Cphy_3368 cellulose 1,4-beta-cellobiosidase; PFAM: glycoside hydrolase family 48; type 3a cellulose-binding domain protein cog=- project_id=PRJNA314 protein_id=ABN51312.1 GI=125712820 
203119.PRJNA314.Cthe_0072	203119.PRJNA314.CP000568	CDS	486	105910	106395	+	Yes	Yes	38.0658436214	-	annotation product=phage shock protein C, PspC tax_id_proj_id=203119.PRJNA314 note=PFAM: PspC domain protein; KEGG: amt:Amet_3314 phage shock protein C, PspC cog=- project_id=PRJNA314 protein_id=ABN51313.1 GI=125712821 
203119.PRJNA314.Cthe_0075	203119.PRJNA314.CP000568	CDS	744	107710	108453	+	Yes	Yes	36.1559139785	-	annotation tax_id_proj_id=203119.PRJNA314 note=KEGG: ehi:EHI_011660 hypothetical protein cog=- project_id=PRJNA314 protein_id=ABN51316.1 GI=125712824 
203119.PRJNA314.Cthe_0076	203119.PRJNA314.CP000568	CDS	390	108652	109041	+	Yes	Yes	43.3333333333	-	annotation tax_id_proj_id=203119.PRJNA314 note=KEGG: cce:Ccel_1336 hypothetical protein cog=- project_id=PRJNA314 protein_id=ABN51317.1 GI=125712825 
203119.PRJNA314.Cthe_0077	203119.PRJNA314.CP000568	CDS	384	109204	109587	+	Yes	Yes	35.9375	-	annotation tax_id_proj_id=203119.PRJNA314 note=KEGG: cce:Ccel_1337 hypothetical protein cog=- project_id=PRJNA314 protein_id=ABN51318.1 GI=125712826 
203119.PRJNA314.Cthe_0079	203119.PRJNA314.CP000568	CDS	516	110149	110664	+	Yes	Yes	43.6046511628	-	annotation tax_id_proj_id=203119.PRJNA314 note=KEGG: pjd:Pjdr2_0812 hypothetical protein cog=- project_id=PRJNA314 protein_id=ABN51320.1 GI=125712828 
203119.PRJNA314.Cthe_0080	203119.PRJNA314.CP000568	CDS	432	110716	111147	-	Yes	Yes	38.8888888889	-	annotation product=CheW protein tax_id_proj_id=203119.PRJNA314 note=KEGG: ate:Athe_2102 CheW protein; PFAM: CheW domain protein; SMART: CheW domain protein cog=- project_id=PRJNA314 protein_id=ABN51321.1 GI=125712829 
203119.PRJNA314.Cthe_0081	203119.PRJNA314.CP000568	CDS	1206	111422	112627	-	Yes	Yes	44.8590381426	-	annotation product=arginine biosynthesis bifunctional protein ArgJ tax_id_proj_id=203119.PRJNA314 EC_number=2.3.1.1 note=TIGRFAM: arginine biosynthesis bifunctional protein ArgJ; KEGG: cce:Ccel_2098 arginine biosynthesis bifunctional protein ArgJ; PFAM: arginine biosynthesis protein ArgJ cog=- project_id=PRJNA314 protein_id=ABN51322.1 GI=125712830 
203119.PRJNA314.Cthe_0082	203119.PRJNA314.CP000568	CDS	2448	113270	115717	+	Yes	Yes	43.5866013072	-	annotation product=ATP-dependent protease La tax_id_proj_id=203119.PRJNA314 EC_number=3.4.21.53 note=SMART: peptidase S16 lon domain protein; AAA ATPase; TIGRFAM: ATP-dependent protease La; KEGG: cce:Ccel_2568 ATP-dependent protease La; PFAM: peptidase S16 lon domain protein; AAA ATPase central domain protein cog=- project_id=PRJNA314 protein_id=ABN51323.1 GI=125712831 
203119.PRJNA314.Cthe_0083	203119.PRJNA314.CP000568	CDS	1680	116030	117709	+	Yes	Yes	36.4285714286	-	annotation product=protein serine/threonine phosphatase tax_id_proj_id=203119.PRJNA314 note=KEGG: amt:Amet_1030 stage II sporulation E family protein; PFAM: Stage II sporulation protein E; SMART: protein phosphatase 2C domain protein cog=- project_id=PRJNA314 protein_id=ABN51324.1 GI=125712832 
203119.PRJNA314.Cthe_0084	203119.PRJNA314.CP000568	CDS	546	117725	118270	-	Yes	Yes	32.7838827839	-	annotation tax_id_proj_id=203119.PRJNA314 note=KEGG: amt:Amet_3673 hypothetical protein cog=- project_id=PRJNA314 protein_id=ABN51325.1 GI=125712833 
203119.PRJNA314.Cthe_0085	203119.PRJNA314.CP000568	CDS	633	118608	119240	-	Yes	Yes	37.75671406	-	annotation product=Negative regulator of genetic competence tax_id_proj_id=203119.PRJNA314 note=PFAM: Negative regulator of genetic competence; KEGG: cce:Ccel_2566 negative regulator of genetic competence cog=- project_id=PRJNA314 protein_id=ABN51326.1 GI=125712834 
203119.PRJNA314.Cthe_0086	203119.PRJNA314.CP000568	CDS	885	119621	120505	+	Yes	Yes	38.7570621469	-	annotation tax_id_proj_id=203119.PRJNA314 note=KEGG: cin:100186226 similar to pleckstrin homology-like domain, family B, member 1 cog=- project_id=PRJNA314 protein_id=ABN51327.1 GI=125712835 
203119.PRJNA314.Cthe_0087	203119.PRJNA314.CP000568	CDS	603	120773	121375	+	Yes	Yes	42.2885572139	-	annotation product=maf protein tax_id_proj_id=203119.PRJNA314 note=KEGG: tpd:Teth39_1454 maf protein; TIGRFAM: maf protein; PFAM: Maf family protein cog=- project_id=PRJNA314 protein_id=ABN51328.1 GI=125712836 
203119.PRJNA314.Cthe_0088	203119.PRJNA314.CP000568	CDS	1023	121453	122475	+	Yes	Yes	45.1612903226	-	annotation product=cell shape determining protein, MreB/Mrl family tax_id_proj_id=203119.PRJNA314 note=KEGG: cce:Ccel_2563 cell shape determining protein, MreB/Mrl family; TIGRFAM: cell shape determining protein, MreB/Mrl family; PFAM: cell shape determining protein MreB/Mrl cog=- project_id=PRJNA314 protein_id=ABN51329.1 GI=125712837 
203119.PRJNA314.Cthe_0089	203119.PRJNA314.CP000568	CDS	864	122492	123355	+	Yes	Yes	39.3518518519	-	annotation product=rod shape-determining protein MreC tax_id_proj_id=203119.PRJNA314 note=KEGG: cce:Ccel_2562 rod shape-determining protein MreC; TIGRFAM: rod shape-determining protein MreC; PFAM: Rod shape-determining protein MreC cog=- project_id=PRJNA314 protein_id=ABN51330.1 GI=125712838 
203119.PRJNA314.Cthe_0090	203119.PRJNA314.CP000568	CDS	531	123352	123882	+	Yes	Yes	35.4048964218	-	annotation product=rod shape-determining protein MreD tax_id_proj_id=203119.PRJNA314 note=KEGG: cce:Ccel_2561 rod shape-determining protein MreD; TIGRFAM: rod shape-determining protein MreD; PFAM: Rod shape-determining protein MreD cog=- project_id=PRJNA314 protein_id=ABN51331.1 GI=125712839 
203119.PRJNA314.Cthe_0091	203119.PRJNA314.CP000568	CDS	2130	123996	126125	+	Yes	Yes	42.7699530516	-	annotation product=penicillin-binding protein 2 tax_id_proj_id=203119.PRJNA314 note=KEGG: cce:Ccel_2560 penicillin-binding protein 2; TIGRFAM: penicillin-binding protein 2; PFAM: penicillin-binding protein transpeptidase; Penicillin-binding protein dimerisation domain cog=- project_id=PRJNA314 protein_id=ABN51332.1 GI=125712840 
203119.PRJNA314.Cthe_0092	203119.PRJNA314.CP000568	CDS	684	126191	126874	+	Yes	Yes	43.7134502924	-	annotation product=septum site-determining protein MinC tax_id_proj_id=203119.PRJNA314 note=KEGG: cce:Ccel_2559 septum site-determining protein MinC; TIGRFAM: septum site-determining protein MinC; PFAM: Septum formation inhibitor MinC cog=- project_id=PRJNA314 protein_id=ABN51333.1 GI=125712841 
203119.PRJNA314.Cthe_0093	203119.PRJNA314.CP000568	CDS	801	127089	127889	+	Yes	Yes	42.8214731586	-	annotation product=septum site-determining protein MinD tax_id_proj_id=203119.PRJNA314 note=TIGRFAM: septum site-determining protein MinD; KEGG: cce:Ccel_2558 septum site-determining protein MinD cog=- project_id=PRJNA314 protein_id=ABN51334.1 GI=125712842 
203119.PRJNA314.Cthe_0094	203119.PRJNA314.CP000568	CDS	285	127903	128187	+	Yes	Yes	38.9473684211	-	annotation product=cell division topological specificity factor MinE tax_id_proj_id=203119.PRJNA314 note=KEGG: cce:Ccel_2557 cell division topological specificity factor MinE; TIGRFAM: cell division topological specificity factor MinE; PFAM: Septum formation topological specificity factor MinE cog=- project_id=PRJNA314 protein_id=ABN51335.1 GI=125712843 
203119.PRJNA314.Cthe_0095	203119.PRJNA314.CP000568	CDS	396	128208	128603	+	Yes	Yes	38.3838383838	-	annotation product=methylglyoxal synthase tax_id_proj_id=203119.PRJNA314 EC_number=4.2.3.3 note=TIGRFAM: methylglyoxal synthase; KEGG: csc:Csac_1874 methylglyoxal synthase; PFAM: MGS domain protein cog=- project_id=PRJNA314 protein_id=ABN51336.1 GI=125712844 
203119.PRJNA314.Cthe_0096	203119.PRJNA314.CP000568	CDS	264	128661	128924	-	Yes	Yes	37.8787878788	-	annotation product=protein of unknown function UPF0180 tax_id_proj_id=203119.PRJNA314 note=PFAM: protein of unknown function UPF0180; KEGG: cce:Ccel_3466 protein of unknown function UPF0180 cog=- project_id=PRJNA314 protein_id=ABN51337.1 GI=125712845 
203119.PRJNA314.Cthe_0097	203119.PRJNA314.CP000568	CDS	876	129155	130030	+	Yes	Yes	40.1826484018	-	annotation product=Peptidase M23 tax_id_proj_id=203119.PRJNA314 note=PFAM: Peptidase M23; KEGG: cce:Ccel_2548 peptidase M23 cog=- project_id=PRJNA314 protein_id=ABN51338.1 GI=125712846 
203119.PRJNA314.Cthe_0098	203119.PRJNA314.CP000568	CDS	810	130162	130971	+	Yes	Yes	32.962962963	-	annotation product=peptidase M50 tax_id_proj_id=203119.PRJNA314 note=PFAM: peptidase M50; CBS domain containing protein; KEGG: cce:Ccel_2547 peptidase M50 cog=- project_id=PRJNA314 protein_id=ABN51339.1 GI=125712847 
203119.PRJNA314.Cthe_0099	203119.PRJNA314.CP000568	CDS	876	131035	131910	-	Yes	Yes	41.3242009132	-	annotation product=5,10-methylenetetrahydrofolate reductase tax_id_proj_id=203119.PRJNA314 EC_number=1.5.1.20 note=TIGRFAM: 5,10-methylenetetrahydrofolate reductase; KEGG: drm:Dred_2192 5,10-methylenetetrahydrofolate reductase; PFAM: methylenetetrahydrofolate reductase cog=- project_id=PRJNA314 protein_id=ABN51340.1 GI=125712848 
203119.PRJNA314.Cthe_0100	203119.PRJNA314.CP000568	CDS	783	132321	133103	+	Yes	Yes	36.9093231162	-	annotation tax_id_proj_id=203119.PRJNA314 note=KEGG: cce:Ccel_0027 hypothetical protein cog=- project_id=PRJNA314 protein_id=ABN51341.1 GI=125712849 
203119.PRJNA314.Cthe_0101	203119.PRJNA314.CP000568	CDS	1170	133119	134288	+	Yes	Yes	44.8717948718	-	annotation product=iron-containing alcohol dehydrogenase tax_id_proj_id=203119.PRJNA314 note=PFAM: iron-containing alcohol dehydrogenase; KEGG: iron-containing alcohol dehydrogenase cog=- project_id=PRJNA314 protein_id=ABN51342.1 GI=125712850 
203119.PRJNA314.Cthe_0102	203119.PRJNA314.CP000568	CDS	657	134376	135032	-	Yes	Yes	39.7260273973	-	annotation product=tRNA (guanine-N(7)-)-methyltransferase tax_id_proj_id=203119.PRJNA314 note=KEGG: cbt:CLH_0861 tRNA (guanine-N(7)-)-methyltransferase; TIGRFAM: tRNA (guanine-N(7)-)-methyltransferase; PFAM: methyltransferase cog=- project_id=PRJNA314 protein_id=ABN51343.1 GI=125712851 
203119.PRJNA314.Cthe_0103	203119.PRJNA314.CP000568	CDS	393	135289	135681	+	Yes	Yes	43.2569974555	-	annotation product=protein of unknown function UPF0047 tax_id_proj_id=203119.PRJNA314 note=PFAM: protein of unknown function UPF0047; KEGG: trq:TRQ2_0947 hypothetical protein cog=- project_id=PRJNA314 protein_id=ABN51344.1 GI=125712852 
203119.PRJNA314.Cthe_0104	203119.PRJNA314.CP000568	CDS	1098	136029	137126	+	Yes	Yes	43.6247723133	-	annotation product=riboflavin biosynthesis protein RibD tax_id_proj_id=203119.PRJNA314 EC_number=1.1.1.193 note=TIGRFAM: riboflavin biosynthesis protein RibD; KEGG: cce:Ccel_2006 riboflavin biosynthesis protein RibD; PFAM: bifunctional deaminase-reductase domain protein; CMP/dCMP deaminase zinc-binding cog=- project_id=PRJNA314 protein_id=ABN51345.1 GI=125712853 
203119.PRJNA314.Cthe_0105	203119.PRJNA314.CP000568	CDS	657	137205	137861	+	Yes	Yes	43.9878234399	-	annotation product=riboflavin synthase, alpha subunit tax_id_proj_id=203119.PRJNA314 EC_number=2.5.1.9 note=TIGRFAM: riboflavin synthase, alpha subunit; KEGG: cce:Ccel_2005 riboflavin synthase, alpha subunit; PFAM: Lumazine-binding protein cog=- project_id=PRJNA314 protein_id=ABN51346.1 GI=125712854 
203119.PRJNA314.Cthe_0106	203119.PRJNA314.CP000568	CDS	1242	137901	139142	+	Yes	Yes	44.2028985507	-	annotation product=3,4-dihydroxy-2-butanone 4-phosphate synthase tax_id_proj_id=203119.PRJNA314 note=KEGG: cce:Ccel_2004 3,4-dihydroxy-2-butanone 4-phosphate synthase; TIGRFAM: 3,4-dihydroxy-2-butanone 4-phosphate synthase; GTP cyclohydrolase II; PFAM: 34-dihydroxy-2-butanone 4-phosphate synthase; GTP cyclohydrolase II cog=- project_id=PRJNA314 protein_id=ABN51347.1 GI=125712855 
203119.PRJNA314.Cthe_0107	203119.PRJNA314.CP000568	CDS	468	139132	139599	+	Yes	Yes	43.8034188034	-	annotation product=6,7-dimethyl-8-ribityllumazine synthase tax_id_proj_id=203119.PRJNA314 note=KEGG: cce:Ccel_2003 6,7-dimethyl-8-ribityllumazine synthase; TIGRFAM: 6,7-dimethyl-8-ribityllumazine synthase; PFAM: 67-dimethyl-8-ribityllumazine synthase cog=- project_id=PRJNA314 protein_id=ABN51348.1 GI=125712856 
203119.PRJNA314.Cthe_0108	203119.PRJNA314.CP000568	CDS	642	139691	140332	-	Yes	Yes	34.8909657321	-	annotation product=type IV pilus assembly PilZ tax_id_proj_id=203119.PRJNA314 note=PFAM: type IV pilus assembly PilZ; KEGG: cce:Ccel_2317 type IV pilus assembly PilZ cog=- project_id=PRJNA314 protein_id=ABN51349.1 GI=125712857 
203119.PRJNA314.Cthe_R0001	203119.PRJNA314.CP000568	tRNA	75	140861	140935	+	Yes	Yes	53.3333333333	tRNA	annotation tax_id_proj_id=203119.PRJNA314 product=tRNA-Gly project_id=PRJNA314 cog=- 
203119.PRJNA314.Cthe_R0002	203119.PRJNA314.CP000568	tRNA	74	141047	141120	+	Yes	Yes	54.0540540541	tRNA	annotation tax_id_proj_id=203119.PRJNA314 product=tRNA-Gly project_id=PRJNA314 cog=- 
203119.PRJNA314.Cthe_0109	203119.PRJNA314.CP000568	CDS	318	141501	141818	+	Yes	Yes	44.3396226415	-	annotation product=Dockerin type 1 tax_id_proj_id=203119.PRJNA314 note=PFAM: Dockerin type 1 cog=- project_id=PRJNA314 protein_id=ABN51350.1 GI=125712858 
203119.PRJNA314.Cthe_0110	203119.PRJNA314.CP000568	CDS	957	142032	142988	+	Yes	Yes	44.2006269592	-	annotation product=HPr kinase tax_id_proj_id=203119.PRJNA314 note=KEGG: cce:Ccel_2293 HPr kinase; TIGRFAM: HPr(Ser) kinase/phosphatase; PFAM: HPr serine kinase domain-containing protein cog=- project_id=PRJNA314 protein_id=ABN51351.1 GI=125712859 
203119.PRJNA314.Cthe_0111	203119.PRJNA314.CP000568	CDS	726	143022	143747	+	Yes	Yes	41.7355371901	-	annotation product=PHP domain protein tax_id_proj_id=203119.PRJNA314 note=KEGG: cce:Ccel_2292 PHP domain protein; PFAM: PHP domain protein; SMART: phosphoesterase PHP domain protein cog=- project_id=PRJNA314 protein_id=ABN51352.1 GI=125712860 
203119.PRJNA314.Cthe_0147	203119.PRJNA314.CP000568	CDS	432	187365	187796	+	Yes	Yes	41.2037037037	-	annotation product=protein of unknown function DUF523 tax_id_proj_id=203119.PRJNA314 note=PFAM: protein of unknown function DUF523; KEGG: cbb:CLD_1419 hypothetical protein cog=- project_id=PRJNA314 protein_id=ABN51388.1 GI=125712896 
203119.PRJNA314.Cthe_0112	203119.PRJNA314.CP000568	CDS	918	143857	144774	+	Yes	Yes	42.1568627451	-	annotation product=UDP-N-acetylenolpyruvoylglucosamine reductase tax_id_proj_id=203119.PRJNA314 EC_number=1.3.1.98 note=TIGRFAM: UDP-N-acetylenolpyruvoylglucosamine reductase; KEGG: cce:Ccel_2291 UDP-N-acetylenolpyruvoylglucosamine reductase; PFAM: UDP-N-acetylenolpyruvoylglucosamine reductase domain-containing protein; FAD linked oxidase domain protein cog=- project_id=PRJNA314 protein_id=ABN51353.1 GI=125712861 
