PROJECT_ID	PROTEIN_ID	EGGNOG_GROUP_CODE	EGGNOG_LEVEL	QUERY_LENGHT	HMM_FROM	HMM_TO	SEQ_FROM	SEQ_TO	QUERY_COVERAGE	PARENT_LUCA_GROUPS	COG_FUNCTIONAL_CATEGORIES	FUNCTIONAL_DESCRIPTION
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2722	0QMQ3	gproNOG	229	1	227	1	227	0.986899563319	COG1940,COG3010	G	Converts N-acetylmannosamine-6-phosphate (ManNAc-6-P) to N-acetylglucosamine-6-phosphate (GlcNAc-6-P) (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2723	0QKQH	gproNOG	291	1	289	1	289	0.989690721649	COG1940	G	Catalyzes the phosphorylation of N-acetylmannosamine (ManNAc) to ManNAc-6-P (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2724	0QQAC	gproNOG	154	1	153	1	153	0.987012987013	COG2731	G	response to DNA damage stimulus
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2725c	0QPEZ	gproNOG	125	3	103	8	111	0.824	COG4804	S	Protein of unknown function (DUF1016)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2726c	0QIAJ	gproNOG	472	1	471	1	472	0.997881355932	COG0543,COG1148,COG0493,COG3383,COG1908,COG2878,COG1142,COG0247,COG0243,COG1319,COG4624,COG0070,COG1034,COG0369,COG1143,COG1144,COG1145,COG1894	E	Glutamate synthase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2727c	0QJBU	gproNOG	1517	3	1493	30	1512	0.97692814766	COG0493,COG3369,COG0069,COG0067,COG1773,COG0070,COG1145	E	Glutamate synthase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2728	0QM7C	gproNOG	309	1	304	1	304	0.980582524272	COG4121,COG1242	S	radical SAM protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2729	0QIA2	gproNOG	778	493	555	86	141	0.0706940874036	COG4936,COG2197,COG1716,COG3867,COG0004,COG0457,COG1639,COG2198,COG2199,COG0517,COG4753,COG2208,COG3275,COG3850,COG4999,COG0840,COG2203,COG2202,COG1611,COG2200,COG2201,COG2206,COG2207,COG3287,COG2205,0XNMH,COG0643,COG1366,COG5278,COG3300,COG1387,COG2172,COG0745,COG4564,COG4566,COG3437,COG2972,COG2703,COG2204,COG3851,COG3451,COG3452,COG1609,COG1879,COG4585,COG3292,COG1167,COG0699,COG0715,COG0642,COG1352,COG0784,COG4251,COG4250,COG0515,COG4624,COG0834,COG5001,COG0426,COG5002,COG0683,COG0591,COG3322,COG2770,COG2771,COG3614,COG4252,COG3706,COG4191,COG3920,COG3899,COG0347,COG3447,COG2114,COG1455	T	Histidine kinase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2730	0QNQ6	gproNOG	220	1	216	4	219	0.977272727273	COG3155	Q	isoprenoid biosynthesis protein with amidotransferase-like domain
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2731	0QJKS	gproNOG	242	6	237	7	240	0.962809917355	COG0744	M	Cell wall formation (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2732c	0QPJG	gproNOG	210	1	199	1	209	0.990476190476	0ZFFS	S	Uncharacterized protein yrbL
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2733c	0QVQF	gproNOG	90	1	89	1	90	0.988888888889	COG1925	G	phosphocarrier protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2734c	0QI2U	gproNOG	284	1	284	1	282	0.989436619718	COG1660,COG3178	S	Displays ATPase and GTPase activities (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2735c	0QTRC	gproNOG	163	2	150	9	157	0.907975460123	COG1762,COG1381	G	PTS IIA-like nitrogen-regulatory protein PtsN
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2736c	0QU7K	gproNOG	95	1	95	1	95	0.989473684211	COG1544	J	modulation protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2737c	0QI5B	gproNOG	477	1	481	1	477	0.997903563941	COG1508	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2738c	0RAUR	gproNOG	241	1	241	1	241	0.995850622407	COG1137	S	abc transporter atp-binding protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2739c	0QVUJ	gproNOG	185	1	181	1	183	0.983783783784	COG1934	S	lipopolysaccharide transport periplasmic protein lptA
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2740c	0QME1	gproNOG	191	1	190	1	187	0.973821989529	COG3117	M	Required for the translocation of lipopolysaccharide (LPS) from the inner membrane to the outer membrane (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2741c	0QK9R	gproNOG	188	3	176	14	187	0.920212765957	COG2870,COG3980,COG1212,COG1083,COG1778	S	3-deoxy-d-manno-octulosonate 8-phosphate phosphatase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2742c	0QIA5	gproNOG	335	5	324	17	335	0.949253731343	COG0517,COG0794	M	Arabinose 5-phosphate isomerase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2743c	0QISG	gproNOG	325	1	316	1	319	0.978461538462	COG0530	P	Na Ca antiporter, CaCA family
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2744	0QIGK	gproNOG	269	3	266	3	266	0.977695167286	COG1127	Q	abc transporter atp-binding protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2745	0QIG6	gproNOG	260	6	264	2	259	0.988461538462	COG0767	Q	(ABC) transporter
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2746	0QKEC	gproNOG	188	3	168	6	174	0.893617021277	COG1463	Q	Mammalian cell entry related domain protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2747	0QKDH	gproNOG	211	1	208	1	210	0.990521327014	COG2854	Q	toluene tolerance
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2748	0QUHD	gproNOG	97	1	97	1	97	0.989690721649	COG3113	S	Part of the ABC transporter complex MlaFEDB that actively prevents phospholipid accumulation at the cell surface. Probably maintains lipid asymmetry in the outer membrane by retrograde trafficking of phospholipids from the outer membrane to the inner membrane
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2749	0QVNI	gproNOG	84	1	82	1	82	0.964285714286	COG5007	K	BolA family
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2750	0QJXJ	gproNOG	419	1	420	1	418	0.99522673031	COG0766,COG1396	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2751c	0QS4U	gproNOG	92	1	92	1	92	0.989130434783	COG3423	K	Regulatory factor of maltose metabolism
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2752c	0QIFR	gproNOG	323	1	322	1	322	0.993808049536	COG0142	H	octaprenyl-diphosphate synthase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2753	0QS64	gproNOG	103	1	102	1	102	0.980582524272	COG3743,COG0261	J	This protein binds to 23S rRNA in the presence of protein L20 (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2754	0QTP4	gproNOG	85	1	84	1	84	0.976470588235	COG0211	J	50S ribosomal protein L27
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2755	0QKME	gproNOG	321	3	312	1	311	0.965732087227	COG0697	E, G	membrane
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2756	0QI1P	gproNOG	390	1	373	1	388	0.992307692308	COG0536,COG0731	S	An essential GTPase which binds GTP, GDP and possibly (p)ppGpp with moderate affinity, with high nucleotide exchange rates and a fairly low GTP hydrolysis rate. It may play a role in control of the cell cycle, stress response, ribosome biogenesis and in those bacteria that undergo differentiation, in morphogenesis control (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2757c	0QIVR	gproNOG	477	11	468	16	477	0.966457023061	COG2027	M	D-alanyl-D-alanine carboxypeptidase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2758	0QQZM	gproNOG	158	1	158	1	158	0.993670886076	COG0782	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2759c	0QS1T	gproNOG	97	1	97	1	97	0.989690721649	COG1534	J	RNA-binding protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2760	0QJ7F	gproNOG	209	1	208	1	208	0.99043062201	COG0293	J	Specifically methylates the uridine in position 2552 of 23S rRNA at the 2'-O position of the ribose in the fully assembled 50S ribosomal subunit (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2761	0QJ0G	gproNOG	644	4	619	1	616	0.954968944099	COG0465	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2762	0QI0J	gproNOG	282	10	284	2	276	0.971631205674	COG0454,COG0801,COG1539,COG0294	H	dihydropteroate synthase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2763	0QII8	gproNOG	445	2	442	2	444	0.993258426966	COG1109	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2764	0QTW9	gproNOG	110	46	156	1	110	0.990909090909	COG1314	U	Preprotein translocase subunit SecG
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2765c	0QIFF	gproNOG	447	2	401	6	417	0.919463087248	COG0137	E	Citrulline--aspartate ligase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2766	0QRY5	gproNOG	152	2	151	4	152	0.973684210526	COG0779	S	Required for maturation of 30S ribosomal subunits (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2767	0QHRT	gproNOG	495	1	495	1	494	0.99595959596	COG2740,COG0195	K	Transcription elongation factor NusA
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2768	0R8E8	gproNOG	890	1	872	1	889	0.997752808989	COG0532	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2769	0QTZA	gproNOG	143	1	129	11	141	0.909090909091	COG0858	J	Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Essential for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2770	0QIFX	gproNOG	314	3	303	3	311	0.980891719745	COG0130,COG0196	J	Responsible for synthesis of pseudouridine from uracil- 55 in the psi GC loop of transfer RNAs (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2771	0QTP7	gproNOG	89	1	89	1	89	0.988764044944	COG0184	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it helps nucleate assembly of the platform of the 30S subunit by binding and bridging several RNA helices of the 16S rRNA (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2772	0QIAA	gproNOG	711	1	696	1	696	0.977496483826	COG0424,COG1185	J	Involved in mRNA degradation. Hydrolyzes single-stranded polyribonucleotides processively in the 3'- to 5'-direction (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2773	0QMB6	gproNOG	294	1	295	1	292	0.989795918367	COG4785	S	May be involved in cell division (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2774	0QI2F	gproNOG	627	40	433	5	405	0.637958532695	COG0513	L	ATP-dependent RNA helicase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2775	0QIQJ	gproNOG	414	2	414	2	414	0.995169082126	COG0814	E	tryptophan-specific transport protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2777	0QJXD	gproNOG	234	8	223	12	233	0.944444444444	COG3034	S	ErfK YbiS YcfS YnhG family protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2778c	0QM5S	gproNOG	335	3	331	3	332	0.982089552239	COG3321,COG2141	C	Luciferase family
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2779c	0QJU0	gproNOG	292	1	292	1	291	0.993150684932	COG0826	O	Peptidase U32
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2780c	0QHZQ	gproNOG	331	1	333	1	331	0.996978851964	COG3154,COG0826	O	Peptidase U32
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2782	0QW7G	gproNOG	174	2	169	1	168	0.959770114943	COG3154	I	lipid carrier protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2783	0QPHR	gproNOG	167	1	167	1	167	0.994011976048	COG3153,COG1073	S	acetyltransferase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2784c	0QW2A	gproNOG	100	18	106	2	89	0.87	COG2827	L	UPF0213 protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2785	0QS6G	gproNOG	140	4	143	1	140	0.992857142857	COG3787	S	UPF0306 protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2786	0QKYV	gproNOG	211	1	210	1	210	0.990521327014	COG0702	G, M	epimerase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2787c	0QKB5	gproNOG	191	4	191	2	191	0.989528795812	COG2823	S	(Lipo)protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2788c	0QKBJ	gproNOG	196	3	197	1	195	0.989795918367	COG0279,COG2870,COG0241	G	Catalyzes the isomerization of sedoheptulose 7-phosphate in D-glycero-D-manno-heptose 7-phosphate (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2789c	0QVQS	gproNOG	131	7	125	12	129	0.893129770992	COG0792	L	UPF0102 protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2790c	0QKGX	gproNOG	677	74	679	1	677	0.998522895126	COG0792,COG3107	L	Regulator of peptidoglycan synthesis that is essential for the function of penicillin-binding protein 1A (PBP1a) (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2791	0QHT3	gproNOG	287	3	284	6	285	0.97212543554	COG1925,COG0313	S	Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2792c	0QPB9	gproNOG	237	19	252	1	234	0.983122362869	COG0363	G	Galactosamine-6-phosphate isomerase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2793c	0QM1P	gproNOG	263	1	263	1	263	0.996197718631	COG3716,COG3715	G	catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2794c	0QPMN	gproNOG	267	1	267	1	267	0.996254681648	COG3715	G	catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2795c	0QQQ4	gproNOG	158	1	158	1	158	0.993670886076	COG2188,COG3444	G	Galactosamine-specific PTS system enzyme IIB component
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2796c	0QIJ3	gproNOG	286	315	614	1	285	0.993006993007	COG0191	G	fructose-bisphosphate aldolase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2797c	0QJTX	gproNOG	384	8	386	4	383	0.986979166667	COG2222,COG1609	G	isomerase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2799	0QVRM	gproNOG	154	1	153	1	153	0.987012987013	COG0239,COG3439	S	Domain of unknown function DUF302
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2801	0QPXK	gproNOG	253	4	248	2	249	0.97628458498	COG4588	S	accessory colonization factor AcfC
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2802c	0QNDC	gproNOG	379	1	379	1	375	0.986807387863	COG0363,COG1820	G	GlcNAc 6-P deacetylase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2803c	0QT6Y	gproNOG	144	1	144	1	144	0.993055555556	COG2893,COG3444	G	PTS System
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2804c	0QMSQ	gproNOG	292	1	291	1	292	0.996575342466	COG3716,COG3715	G	PTS System
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2805c	0QMUE	gproNOG	259	1	256	4	259	0.984555984556	COG3715	G	PTS System
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2806c	0QQ5C	gproNOG	169	1	157	13	169	0.923076923077	COG3444	G	PTS system N-acetylgalactosamine-specific transporter subunit IIB
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2807c	0QJQ6	gproNOG	426	1	426	1	425	0.995305164319	COG3775,COG4573	G	that is required for full activity and stability of the Y subunit. Could have a chaperone-like function for the proper and stable folding of
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2808	0QNFK	gproNOG	274	1	258	10	269	0.945255474453	COG1349	K	Transcriptional regulator
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2809c	0QJU1	gproNOG	523	3	504	14	522	0.971319311663	COG2721	G	Dehydratase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2810	0QI44	gproNOG	444	5	430	4	443	0.988738738739	0XPWC	G	transporter
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2811	0QIZP	gproNOG	256	5	255	7	256	0.97265625	COG3836,COG3553	G	Catalyzes the reversible retro-aldol cleavage of both 5- keto-4-deoxy-D-glucarate and 2-keto-3-deoxy-D-glucarate to pyruvate and tartronic semialdehyde (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2812	0QKY4	gproNOG	299	2	291	6	294	0.963210702341	COG2084,COG0637,COG1024	I	2-hydroxy-3-oxopropionate reductase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2813	0QM2X	gproNOG	381	1	378	1	378	0.989501312336	COG1929	G	Glycerate kinase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2815	0QKYQ	gproNOG	312	1	311	1	311	0.99358974359	0XW1S	K	DNA-binding transcriptional activator
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2816	0QKRQ	gproNOG	329	4	320	7	325	0.966565349544	COG1832,COG1171	E	Threonine dehydratase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2817	0QI8B	gproNOG	443	1	443	1	443	0.997742663657	COG0814	E	Involved in the import of threonine and serine into the cell, with the concomitant import of a proton (symport system) (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2818	0QJ0C	gproNOG	406	5	396	10	398	0.955665024631	COG4869,COG0282	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2819	0QM4Y	gproNOG	764	1	764	1	764	0.998691099476	COG1882	C	Formate acetyltransferase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2820	0QS30	gproNOG	129	2	126	1	127	0.976744186047	COG1834,COG0251	J	endoribonuclease L-PSP
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2821	0QI63	gproNOG	454	1	454	1	452	0.993392070485	COG1760	E	L-serine dehydratase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2822	0QKZU	gproNOG	443	3	431	12	443	0.972911963883	COG0814	P	inner membrane transport protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2823	0QIX1	gproNOG	436	3	432	5	435	0.98623853211	COG3681	S	UPF0597 protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2824c	0QYFG	gproNOG	56	1	54	3	56	0.946428571429	0Y53A	S	Uncharacterized protein YhaL
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2825c	0QMN7	gproNOG	200	34	233	1	200	0.995	COG1741	S	domain protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2826	0QJAD	gproNOG	298	2	295	4	295	0.976510067114	0XP36	K	lysr family transcriptional regulator
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2827c	0QREX	gproNOG	129	1	120	8	127	0.922480620155	COG3152	S	Inner membrane protein YhaH
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2828c	0QJT5	gproNOG	328	1	324	1	325	0.987804878049	COG0435	O	Glutathione S-transferase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2829c	0QQUA	gproNOG	134	2	134	2	134	0.985074626866	COG2259	S	Inner membrane protein YqjF
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2830c	0QW6N	gproNOG	99	1	96	1	96	0.959595959596	122JM	S	
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2831c	0QS17	gproNOG	134	1	131	1	131	0.970149253731	COG5393	S	Inner membrane protein YqjE
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2832c	0QV57	gproNOG	101	1	101	1	101	0.990099009901	COG4575	S	Conserved protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2833c	0QVXG	gproNOG	127	2	125	6	127	0.952755905512	121W5	S	exported protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2834c	0QSWH	gproNOG	123	6	127	1	123	0.991869918699	12345	S	Modulates the activity of the EnvZ OmpR two-component regulatory system, probably by directly modulating EnvZ enzymatic activity and increasing stability of phosphorylated OmpR (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2835c	0QJZ5	gproNOG	220	1	218	1	218	0.986363636364	COG0586	S	membrane
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2836c	0QMAI	gproNOG	258	1	253	1	254	0.980620155039	COG2186	K	Transcriptional regulator
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2837c	0RASK	gproNOG	432	1	426	1	426	0.983796296296	COG0477	P	transporter
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2838	0QINU	gproNOG	470	1	468	1	468	0.993617021277	COG1904,COG2211	G	Uronic isomerase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2839	0QJU1	gproNOG	495	3	504	2	494	0.993939393939	COG2721	G	Dehydratase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2840	0QMG2	gproNOG	183	1	175	1	175	0.950819672131	0XT5W	S	Inner membrane protein YgjV
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2841c	0QIZ2	gproNOG	414	3	407	5	409	0.975845410628	COG3633	E	Involved in the import of serine and threonine into the cell, with the concomitant import of sodium (symport system) (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2842c	0QKTR	gproNOG	321	3	319	2	318	0.984423676012	COG0861	P	integral membrane protein TerC
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2843c	0QNK5	gproNOG	328	2	328	1	325	0.987804878049	COG2723,COG0546,COG0673	S	Oxidoreductase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2844c	0QQ0D	gproNOG	230	1	230	1	230	0.995652173913	COG2949	S	uncharacterized protein ygjQ
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2846	0QJUI	gproNOG	378	2	372	1	373	0.984126984127	COG2813	J	Specifically methylates the guanine in position 1835 (m2G1835) of 23S rRNA (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2847	0QS9Z	gproNOG	138	2	139	2	137	0.978260869565	COG5499	K	Transcriptional regulator
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2848c	0QIP5	gproNOG	672	4	656	2	672	0.997023809524	COG1053,COG1231,COG0446,COG1902,COG1086,COG2910,COG0346,COG0654	C	2,4-dienoyl-coA reductase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2849c	0QINZ	gproNOG	783	1	779	1	783	0.998722860792	0ZVE6	G	glycosyl hydrolase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2850c	0QN1H	gproNOG	356	1	356	1	356	0.997191011236	0ZFY9	S	Conserved protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2851c	0QJHU	gproNOG	477	1	476	1	476	0.995807127883	COG0531	E	Inner membrane transporter YgjI
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2852c	0QT0I	gproNOG	149	1	150	1	149	0.993288590604	COG2731	G	beta-D-galactosidase beta subunit
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2853c	0QM4X	gproNOG	1030	1	949	1	1030	0.999029126214	COG3525,COG5263,COG3250,COG3867	G	Cryptic beta-D-galactosidase subunit alpha
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2854c	0QKKT	gproNOG	327	1	327	1	327	0.996941896024	COG1609	K	DNA-binding transcriptional repressor EbgR
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2856	0QR96	gproNOG	110	1	110	1	110	0.990909090909	COG0073	J	tRNA-binding protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2857c	0QNGP	gproNOG	491	1	428	63	490	0.869653767821	COG0132,COG0010,COG4992,COG0076,COG0739,COG5322,COG0548,COG0502,COG0161,COG0160,COG0174,COG1834,COG0624,COG2334	E	Catalyzes the aminotransferase reaction from putrescine to 2-oxoglutarate, leading to glutamate and 4-aminobutanal, which spontaneously cyclizes to form 1-pyrroline. Is also able to transaminate cadaverine and, in lower extent, spermidine, but not ornithine (By similarity)
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2858c	0QPZZ	gproNOG	207	3	197	3	206	0.980676328502	COG1695	K	transcriptional regulator
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2859	0QISC	gproNOG	254	2	254	3	254	0.988188976378	COG2375,COG0500	P	Siderophore-interacting protein
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2899	0QIIA	gproNOG	630	3	630	2	629	0.995238095238	COG1372,COG0187	L	DNA topoisomerase IV, subunit B
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2900c	0QUIA	gproNOG	104	1	103	1	103	0.980769230769	COG1359	S	Antibiotic biosynthesis monooxygenase
1440052.PRJNA232181	1440052.PRJNA232181.EAKF1_ch2860	0QMQ7	gproNOG	168	1	167	1	167	0.988095238095	COG3663,COG1397	L	Excises ethenocytosine and uracil, which can arise by alkylation or deamination of cytosine, respectively, from the corresponding mispairs with guanine in ds-DNA. It is capable of hydrolyzing the carbon-nitrogen bond between the sugar-phosphate backbone of the DNA and the mispaired base. The complementary strand guanine functions in substrate recognition. Required for DNA damage lesion repair in stationary-phase cells (By similarity)
