PROJECT_ID	PROTEIN_ID	EGGNOG_GROUP_CODE	EGGNOG_LEVEL	QUERY_LENGHT	HMM_FROM	HMM_TO	SEQ_FROM	SEQ_TO	QUERY_COVERAGE	PARENT_LUCA_GROUPS	COG_FUNCTIONAL_CATEGORIES	FUNCTIONAL_DESCRIPTION
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1401	0EU2I	cloNOG	114	198	304	1	105	0.912280701754	COG0537	F, G	Histidine triad (HIT) protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1404	0EPVN	cloNOG	1959	547	919	118	497	0.193466054109	COG5492,COG3291,COG3209,COG5184,COG1404,COG3210,COG4253,COG2304,COG3501,COG3979,COG4926	M	RHS repeat-associated core domain protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1406	0EPVN	cloNOG	666	1420	1911	3	532	0.794294294294	COG5492,COG3291,COG3209,COG5184,COG1404,COG3210,COG4253,COG2304,COG3501,COG3979,COG4926	M	RHS repeat-associated core domain protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1409	0EWGG	cloNOG	262	13	286	8	256	0.946564885496	100EZ	S	copper amine
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1410	0ENVG	cloNOG	449	3	405	1	448	0.995545657016	COG0460,COG2021,COG0527	E	Aspartokinase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1411	0EPDQ	cloNOG	415	1	407	1	413	0.992771084337	COG0460,COG0527	E	homoserine dehydrogenase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1412	0EU2J	cloNOG	147	1	147	1	147	0.993197278912	COG4492	E	UPF0735 ACT domain-containing protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1413	0F761	cloNOG	530	56	442	89	527	0.82641509434	COG2206	T	Metal dependent phosphohydrolase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1414	0F4K0	cloNOG	362	1	359	1	359	0.988950276243	COG0673	S	Oxidoreductase domain protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1415	0F081	cloNOG	124	2	122	4	124	0.967741935484	COG0784,COG2204,COG2197	T	response regulator receiver protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1416	0ENNJ	cloNOG	561	2	495	62	559	0.885918003565	COG1324,COG0083,COG0498	E	Threonine synthase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1417	0ES2X	cloNOG	385	3	321	5	371	0.950649350649	COG1752	S	K07001 NTE family protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1418	0F5F0	cloNOG	385	1	387	1	380	0.984415584416	1008R	S	
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1419	0EP9I	cloNOG	428	27	452	1	427	0.995327102804	COG0302,COG0285	H	folylpolyglutamate synthase dihydrofolate synthase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1420	0EP2S	cloNOG	910	2	841	3	908	0.994505494505	COG0653,COG0533	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1421	0ES6T	cloNOG	199	1	191	2	195	0.969849246231	11H67	S	
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1422	0F0J3	cloNOG	131	1	133	1	129	0.977099236641	0YPCC	S	
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1423	0EUBE	cloNOG	97	3	98	1	96	0.979381443299	COG4496	S	protein, YerC YecD
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1424	0EPBB	cloNOG	442	447	881	5	438	0.97963800905	COG1371,COG0494,COG0617,COG0517,COG0432,COG0618	J	polyA polymerase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1425	0EQ8U	cloNOG	310	78	380	3	307	0.98064516129	COG2267	I	Alpha beta
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1426	0EPIZ	cloNOG	511	27	552	2	505	0.984344422701	COG0119,COG2207,COG4753	E	Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3-hydroxy-4-methylpentanoate (2-isopropylmalate) (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1427	0EP4V	cloNOG	589	31	446	1	588	0.996604414261	COG4936,COG2197,COG1716,COG3867,COG0004,COG0457,COG1639,COG2198,COG2199,COG0517,COG4753,COG2208,COG3275,COG3850,COG4999,COG0840,COG2203,COG2202,COG1611,COG2200,COG2201,COG2206,COG2207,COG3287,COG2205,0XNMH,COG0643,COG1366,COG5278,COG3300,COG1387,COG2172,COG0745,COG4564,COG4566,COG3437,COG2972,COG2703,COG2204,COG3851,COG3451,COG3452,COG1609,COG1879,COG4585,COG3292,COG1167,COG0699,COG0715,COG0642,COG1352,COG0784,COG4251,COG4250,COG0515,COG4624,COG0834,COG5001,COG0426,COG5002,COG0683,COG0591,COG3322,COG2770,COG2771,COG3614,COG4252,COG3706,COG4191,COG3920,COG3899,COG0347,COG3447,COG2114,COG1455	T	Histidine kinase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1428	0EP22	cloNOG	239	2	228	6	235	0.958158995816	COG0745	T	Two component transcriptional regulator, winged helix family
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1429	0ENQN	cloNOG	63	53	102	1	49	0.761904761905	COG1117	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1430	0EPJD	cloNOG	514	3	505	10	514	0.980544747082	COG1502,COG3285	I	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1431	0EVGG	cloNOG	272	245	517	4	268	0.970588235294	COG1442	M	Glycosyl transferase family 8
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1432	0EQ18	cloNOG	842	1	821	1	818	0.970308788599	0ZVF4,COG2730	G	BNR Asp-box repeat
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1433	0ETHX	cloNOG	148	6	152	1	147	0.986486486486	11W24	S	C_GCAxxG_C_C family
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1434	0EQUW	cloNOG	415	76	442	25	342	0.763855421687	COG5263,COG3867	G	arabinogalactan endo-1,4-beta-galactosidase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1436	0EWW1	cloNOG	110	7	113	1	109	0.981818181818	0ZY9K	S	
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1437	0ETPV	cloNOG	159	2	155	3	157	0.968553459119	COG1321,COG1918	K	iron (metal) dependent repressor, DtxR family
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1438	0EVE1	cloNOG	79	4	79	3	78	0.949367088608	0ZXI3	P	ferrous iron transport protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1439	0EPUW	cloNOG	716	6	704	14	714	0.977653631285	COG0370,COG1918	P	Ferrous iron transport protein b
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1440	0EPRZ	cloNOG	709	5	587	8	708	0.98730606488	COG4886,COG5337	M	spore coat protein CotH
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1441	0EQ6W	cloNOG	228	2	222	6	227	0.969298245614	11FE5	S	
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1442	0ERWG	cloNOG	228	4	228	3	226	0.978070175439	11FVZ	S	VTC domain
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1443	0ESPP	cloNOG	115	2	94	3	95	0.8	COG0745	T	Two component transcriptional regulator, winged helix family
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1444	0ESPP	cloNOG	124	108	232	1	123	0.983870967742	COG0745	T	Two component transcriptional regulator, winged helix family
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1445	0ESDX	cloNOG	489	1	466	2	488	0.993865030675	COG4753,COG0642,11IQG	T	integral membrane sensor signal transduction histidine kinase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1446	0EQ5Z	cloNOG	349	7	319	34	345	0.89111747851	COG0053,COG0561	P	cation diffusion facilitator family transporter
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1686	0EP7W	cloNOG	503	99	517	6	502	0.986083499006	COG0726,COG1388,COG3858,COG2247,COG3409,COG1215,COG3942,COG2730	G	hydrolase family 18
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1687	0F7C5	cloNOG	254	1	248	1	247	0.968503937008	COG1122	P	ABC transporter
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1688	0EPSD	cloNOG	269	1	261	1	261	0.966542750929	11GTX	P	cobalt ABC transporter, inner membrane subunit CbiQ
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1689	0EQW5	cloNOG	352	1	323	1	349	0.988636363636	COG0310	P	cobalamin (vitamin B12) biosynthesis CbiM protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1690	0ET7W	cloNOG	240	10	235	8	240	0.966666666667	COG0860	M	n-acetylmuramoyl-l-alanine amidase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1691	0F4GM	cloNOG	310	11	319	1	309	0.993548387097	COG4936,COG2197,COG1716,COG3867,COG0004,COG0457,COG1639,COG2198,COG2199,COG0517,COG4753,COG2208,COG3275,COG3850,COG4999,COG0840,COG2203,COG2202,COG1611,COG2200,COG2201,COG2206,COG2207,COG3287,COG2205,0XNMH,COG0643,COG1366,COG5278,COG3300,COG1387,COG2172,COG0745,COG4564,COG4566,COG3437,COG2972,COG2703,COG2204,COG3851,COG3451,COG3452,COG1609,COG1879,COG4585,COG3292,COG1167,COG0699,COG0715,COG0642,COG1352,COG0784,COG4251,COG4250,COG0515,COG4624,COG0834,COG5001,COG0426,COG5002,COG0683,COG0591,COG3322,COG2770,COG2771,COG3614,COG4252,COG3706,COG4191,COG3920,COG3899,COG0347,COG3447,COG2114,COG1455	T	response regulator receiver modulated diguanylate cyclase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1692	0F5NV	cloNOG	1376	1799	2540	403	1101	0.50726744186	COG4886,COG1501,COG3940,11IBF,COG2730	S	Inherit from firmNOG: S-layer domain protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1696	0EUVP	cloNOG	166	160	292	2	132	0.78313253012	120H1	S	copper amine oxidase-like domain-containing protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1698	0EUVP	cloNOG	322	2	290	1	287	0.888198757764	120H1	S	copper amine oxidase-like domain-containing protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_1701	0ESPD	cloNOG	162	441	544	40	162	0.753086419753	11K1X	S	
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2473	0EPU0	cloNOG	376	3	336	4	351	0.922872340426	COG0472,COG1086	M	Glycosyl transferase, family 4
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2474	0ENWT	cloNOG	384	380	760	1	381	0.989583333333	COG0381,COG0472	M	UDP-N-acetylglucosamine 2-epimerase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2475	0EP1F	cloNOG	251	6	233	6	251	0.97609561753	COG0356	C	it plays a direct role in the translocation of protons across the membrane (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2476	0F538	cloNOG	73	3	72	4	73	0.945205479452	0ZXJ4	C	ATP synthase F0 C subunit
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2477	0EVF8	cloNOG	181	7	163	24	180	0.861878453039	COG0711	C	Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0) (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2478	0EUDJ	cloNOG	188	2	177	11	187	0.936170212766	COG0712	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2479	0ENUH	cloNOG	506	1	502	1	503	0.99209486166	COG4933,COG0056	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2480	0EP9Y	cloNOG	295	1	286	1	295	0.996610169492	COG0224	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2481	0ENUG	cloNOG	464	2	462	4	464	0.991379310345	COG0055,COG1155	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2487	0ET36	cloNOG	250	4	250	6	250	0.976	11JYS	S	Protein of unknown function (DUF1779)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2488	0EP54	cloNOG	422	2	417	2	420	0.990521327014	COG0766,COG1396	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2489	0ER1J	cloNOG	334	1	327	1	328	0.979041916168	COG1388,COG1404,COG2247,COG3409,COG3103,COG2385	D	stage ii sporulation protein d
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2490	0ET4N	cloNOG	306	3	253	10	299	0.944444444444	11NAR	S	peptidase M23
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2491	0EUBW	cloNOG	87	1	82	1	82	0.931034482759	11VHI	K	Sporulation transcriptional regulator spoiiid
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2492	0EP4P	cloNOG	344	2	335	2	337	0.973837209302	COG1077	D	Cell shape determining protein, mreb mrl family
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2493	0ESHK	cloNOG	259	1	250	1	257	0.988416988417	COG4786	N	Flagellar basal body rod protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2494	0EQAT	cloNOG	266	1	264	1	266	0.996240601504	COG4786,COG1749	N	flagellar basal-body rod protein FlgG
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2495	0EXIV	cloNOG	116	1	115	1	115	0.98275862069	COG3951,COG0739,0XUGZ	S	flagellar protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2496	0EQY8	cloNOG	382	1	386	2	379	0.986910994764	COG1409,0XTIC,COG2385,COG4632	D	Domain protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2497	0EP5I	cloNOG	116	5	104	2	101	0.853448275862	COG0577,COG1136	V	Part of the ABC transporter complex MacAB involved in macrolide export. Transmembrane domains (TMD) form a pore in the inner membrane and the ATP-binding domain (NBD) is responsible for energy generation (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2498	0ET3W	cloNOG	146	2	141	1	140	0.952054794521	COG0774,COG0764,COG1044	I	Involved in unsaturated fatty acids biosynthesis. Catalyzes the dehydration of short chain beta-hydroxyacyl-ACPs and long chain saturated and unsaturated beta-hydroxyacyl-ACPs (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2499	0ENPQ	cloNOG	469	7	459	10	463	0.965884861407	COG0707,COG0812,COG1181,COG0773	M	Cell wall formation (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2500	0EPXD	cloNOG	272	1	271	1	271	0.992647058824	COG0503	K	operon repressor
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2501	0EU3I	cloNOG	94	9	98	1	90	0.946808510638	COG2088	M	Could be involved in septation (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2502	0ENNQ	cloNOG	461	3	455	4	457	0.982646420824	COG1207,COG1661,COG0462	M	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2503	0EPZ6	cloNOG	320	10	358	5	319	0.98125	COG0462	F	Phosphoribosyl pyrophosphate synthase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2504	0ESE7	cloNOG	189	521	707	3	189	0.984126984127	COG1887,COG0193,COG1359	J	The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2505	0F7A6	cloNOG	1178	2	1165	9	1175	0.989813242784	COG1197	L	transcription-repair coupling factor
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2506	0EW96	cloNOG	364	2	348	7	364	0.980769230769	COG0760	O	ppic-type peptidyl-prolyl cis-trans isomerase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2566	0ENR7	cloNOG	322	3	320	1	319	0.987577639752	COG2901,COG0042	J	Catalyzes the synthesis of dihydrouridine, a modified base found in the D-loop of most tRNAs (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2567	0EUDB	cloNOG	367	1	345	1	366	0.994550408719	COG4972	U	type IV pilus assembly protein pilm
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2568	0ETKY	cloNOG	167	4	166	5	166	0.964071856287	COG1592,COG1607	I	Thioesterase superfamily protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2569	0ENYS	cloNOG	517	2	519	1	515	0.99419729207	COG2244	M	Stage V sporulation protein B
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2570	0F2NP	cloNOG	56	1	53	1	53	0.928571428571	0ZDPX	S	
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2571	0ENWA	cloNOG	498	3	459	7	485	0.95983935743	COG3217,COG1592,COG1725,COG1167,COG2186	K	Transcriptional regulator GntR family
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2572	0EQNC	cloNOG	301	3	298	4	300	0.983388704319	COG2246,COG0382	H	Prenyltransferase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2573	0ESQX	cloNOG	178	576	719	32	175	0.803370786517	COG1940,COG0110,COG0561,COG1605	S	Bacterial transferase hexapeptide repeat protein
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2574	0ERDX	cloNOG	367	2	373	1	365	0.991825613079	COG1543,COG0463,COG0438	M	glycosyl transferase group 1
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2575	0EXFN	cloNOG	165	2	163	1	164	0.987878787879	0XYQ4	S	
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2576	0ES6Z	cloNOG	532	18	461	48	525	0.896616541353	COG0859,COG3307	M	O-antigen polymerase
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2577	0EW4Q	cloNOG	210	1	208	1	208	0.985714285714	12AYN	S	
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2578	0ENQH	cloNOG	515	71	565	1	514	0.996116504854	COG0062,COG0736,COG0063	G	Catalyzes the dehydration of the S-form of NAD(P)HX at the expense of ADP, which is converted to AMP. Together with NAD(P)HX epimerase, which catalyzes the epimerization of the S- and R-forms, the enzyme allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2579	0EPF7	cloNOG	391	312	695	6	390	0.982097186701	COG0802,COG0787,COG0770,COG1876,COG0736	M	Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2580	0EVUH	cloNOG	95	1	90	1	90	0.936842105263	COG0864	K	CopG family transcriptional regulator
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2581	0ET4K	cloNOG	116	8	122	1	115	0.98275862069	COG2337	T	Toxic component of a toxin-antitoxin (TA) module (By similarity)
1349417.PRJEB4206	1349417.PRJEB4206.CTHBC1_2597	0EVCP	cloNOG	49	26	74	1	49	0.979591836735	COG0267	J	50S ribosomal protein L33
203119.PRJNA314	203119.PRJNA314.Cthe_0144	0F4XM	cloNOG	83	1	77	5	81	0.915662650602	121MY	U	translocase, SecG subunit
203119.PRJNA314	203119.PRJNA314.Cthe_0066	0F554	cloNOG	158	5	162	2	158	0.987341772152	0ZZUR	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0067	0ENV2	cloNOG	241	5	240	2	240	0.98755186722	COG0846	K	NAD-dependent deacetylase
203119.PRJNA314	203119.PRJNA314.Cthe_0145	0ERS4	cloNOG	183	3	184	1	183	0.994535519126	COG2316	S	Metal dependent phosphohydrolase
203119.PRJNA314	203119.PRJNA314.Cthe_0068	0ES0D	cloNOG	203	52	220	29	202	0.852216748768	COG0652,COG1670,COG0561,COG1651,COG0545	O	PPIases accelerate the folding of proteins (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0069	0EP1U	cloNOG	340	3	336	7	340	0.979411764706	COG2502	E	asparagine synthetase A
203119.PRJNA314	203119.PRJNA314.Cthe_0070	0EP26	cloNOG	464	1	464	1	464	0.997844827586	COG0017	J	asparaginyl-tRNA synthetase
203119.PRJNA314	203119.PRJNA314.Cthe_0071	0F4MG	cloNOG	938	10	895	21	915	0.953091684435	0ZVDP	G	Glycosyl hydrolase family 48
203119.PRJNA314	203119.PRJNA314.Cthe_0072	0EVMN	cloNOG	161	2	146	1	158	0.975155279503	COG3595,COG1983	S	phage shock protein C, PspC
203119.PRJNA314	203119.PRJNA314.Cthe_0075	0F04E	cloNOG	247	1	28	1	28	0.109311740891	0YJ6C	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0076	0EXNI	cloNOG	129	1	126	1	119	0.914728682171	0XVE3	S	general stress protein
203119.PRJNA314	203119.PRJNA314.Cthe_0077	0F0Q3	cloNOG	127	1	128	1	127	0.992125984252	0YPDN	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0079	0ET8J	cloNOG	171	126	291	5	170	0.964912280702	11IEN	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0080	0EVS5	cloNOG	143	1	142	1	142	0.986013986014	COG0835	N, T	chew protein
203119.PRJNA314	203119.PRJNA314.Cthe_0081	0EP12	cloNOG	401	3	407	2	401	0.995012468828	COG0548,COG1364	E	Catalyzes two activities which are involved in the cyclic version of arginine biosynthesis the synthesis of N- acetylglutamate from glutamate and acetyl-CoA as the acetyl donor, and of ornithine by transacetylation between N(2)-acetylornithine and glutamate (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0082	0EPG4	cloNOG	815	6	776	9	780	0.946012269939	COG3063,COG0466	O	ATP-dependent serine protease that mediates the selective degradation of mutant and abnormal proteins as well as certain short-lived regulatory proteins. Required for cellular homeostasis and for survival from DNA damage and developmental changes induced by stress. Degrades polypeptides processively to yield small peptide fragments that are 5 to 10 amino acids long. Binds to DNA in a double-stranded, site-specific manner (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0083	0ESI2	cloNOG	559	7	438	12	557	0.974955277281	COG3706,COG3275,COG0784,COG2208,COG0840,COG3437,COG2202,COG2203,COG0745,COG2204	T	stage II sporulation protein E
203119.PRJNA314	203119.PRJNA314.Cthe_0084	0EV4P	cloNOG	181	4	183	5	181	0.972375690608	120PT	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0085	0ES35	cloNOG	210	1	102	1	101	0.47619047619	11GA9	K	Negative regulator of genetic competence
203119.PRJNA314	203119.PRJNA314.Cthe_0086	0EYN0	cloNOG	294	1	291	1	288	0.97619047619	0YB65	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0087	0ET55	cloNOG	200	16	207	1	198	0.985	COG0424	D	Maf-like protein
203119.PRJNA314	203119.PRJNA314.Cthe_0088	0EP4P	cloNOG	340	3	334	3	334	0.973529411765	COG1077	D	Cell shape determining protein, mreb mrl family
203119.PRJNA314	203119.PRJNA314.Cthe_0089	0ENXG	cloNOG	287	5	280	2	278	0.961672473868	COG1792	M	Involved in formation and maintenance of cell shape (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0090	0ET42	cloNOG	176	3	168	9	174	0.9375	11N38	M	rod shape-determining protein MreD
203119.PRJNA314	203119.PRJNA314.Cthe_0091	0EP0N	cloNOG	709	24	692	5	694	0.971791255289	COG0768	M	penicillin-binding protein
203119.PRJNA314	203119.PRJNA314.Cthe_0092	0EU69	cloNOG	227	2	214	1	226	0.991189427313	COG0850	D	Cell division inhibitor that blocks the formation of polar Z ring septums. Rapidly oscillates between the poles of the cell to destabilize FtsZ filaments that have formed before they mature into polar Z rings. Prevents FtsZ polymerization (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0093	0ENUS	cloNOG	266	1	264	1	263	0.984962406015	COG2894	D	site-determining protein
203119.PRJNA314	203119.PRJNA314.Cthe_0094	0EVEX	cloNOG	94	2	89	3	92	0.946808510638	COG0851	D	Prevents the cell division inhibition by proteins MinC and MinD at internal division sites while permitting inhibition at polar sites. This ensures cell division at the proper site by restricting the formation of a division septum at the midpoint of the long axis of the cell (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0095	0ETD8	cloNOG	131	1	131	1	130	0.984732824427	COG1803	G	methylglyoxal synthase
203119.PRJNA314	203119.PRJNA314.Cthe_0096	0EWWR	cloNOG	87	1	82	1	86	0.977011494253	0XUB7	S	Uncharacterised protein family (UPF0180)
203119.PRJNA314	203119.PRJNA314.Cthe_0097	0EUZV	cloNOG	291	7	272	13	288	0.945017182131	COG5283,COG3883,COG5263,COG1388,COG1705,COG0739,COG0860,COG3951,COG3953,COG0791,COG3583,COG5412,COG3103,COG2951,COG3942,COG3773,COG4926	M	peptidase M23
203119.PRJNA314	203119.PRJNA314.Cthe_0098	0ET66	cloNOG	269	25	291	2	267	0.985130111524	COG1994	S	Peptidase M50
203119.PRJNA314	203119.PRJNA314.Cthe_0099	0EP38	cloNOG	291	1	283	1	288	0.986254295533	COG0685	E	Methylenetetrahydrofolate reductase
203119.PRJNA314	203119.PRJNA314.Cthe_0100	0EZGT	cloNOG	260	1	260	1	260	0.996153846154	0YG3R	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0101	0EPDV	cloNOG	389	1	390	1	388	0.994858611825	COG1979	C	Dehydrogenase
203119.PRJNA314	203119.PRJNA314.Cthe_0102	0EPU3	cloNOG	218	1	212	1	218	0.995412844037	COG1141,COG0220	S	Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0103	0ETJJ	cloNOG	130	5	132	2	129	0.976923076923	COG0432	S	Secondary thiamine-phosphate synthase enzyme
